1 1 1.3983781 -5.7433032 -0.32708274 -1.6802858
1 2 0.51779648 -7.0038322 0.097996543 -1.6298741
1 3 2.2598137 -4.5465974 -0.90111062 1.187025
1 4 2.7401793 -2.4238506 0.053060755 1.8156253
1 5 -1.5855017 0.92758368 0 0
1 6 -1.7211497 1.3181645 0 0
1 7 -2.4448244 2.2787857 0.031009943 0.51183302
1 8 -1.4476874 -0.75584795 0 0
1 9 1.1644552 -8.6045992 0.053472947 -1.567786
1 10 -0.10579863 -9.902063 0.0029125421 0.051074615
11 1 1.267545 -6.4154175 -0.32708274 -1.6802858
11 2 0.5569951 -7.6557818 0.097996543 -1.6298741
11 3 1.8993694 -4.0717874 -0.96261715 1.3975563
11 4 2.7614036 -1.6976005 -0.017159581 1.7749554
11 5 -1.5855017 0.92758368 0 0
11 6 -1.7211497 1.3181645 0 0
11 7 -2.4324205 2.4835189 0.024804378 0.40940739
11 8 -1.4476874 -0.75584795 0 0
11 9 1.1858444 -9.2317137 0.053472947 -1.567786
11 10 -0.10463361 -9.8816332 0.0029125421 0.051074615
21 3 1.48972 -3.4285524 -0.99263485 1.4095401
21 4 2.7264517 -1.0038863 -0.044978836 1.6788748
21 5 -1.5855017 0.92758368 0 0
21 6 -1.7211497 1.3181645 0 0
21 7 -2.4249809 2.6063116 0.077781611 0.45189498
21 8 -1.4476874 -0.75584795 0 0
31 3 1.1052616 -2.9441553 -0.84308464 1.2762497
31 4 2.7254206 -0.35450066 -0.017135367 1.7724508
31 5 -1.5855017 0.92758368 0 0
31 6 -1.7211497 1.3181645 0 0
31 7 -2.3701952 2.8450349 0.010498872 1.0053313
31 8 -1.4476874 -0.75584795 0 0
41 3 0.81525226 -2.4075526 -0.8757881 1.2377305
41 4 2.7127434 0.41407434 -0.1350716 1.6917589
41 5 -1.5855017 0.92758368 0 0
41 6 -1.7211497 1.3181645 0 0
41 7 -2.4165818 3.4105767 -0.053512192 1.1964237
41 8 -1.4476874 -0.75584795 0 0
51 3 0.40463108 -1.9539709 -0.83733271 1.1640346
51 4 2.6173633 0.99890642 -0.15891186 1.6709421
51 5 -1.5855017 0.92758368 0 0
51 6 -1.7211497 1.3181645 0 0
51 7 -2.4130049 3.8021739 0.0089422816 0.97899295
51 8 -1.4476874 -0.75584795 0 0
61 3 0.14538609 -1.4763249 -0.66774522 1.3007638
61 4 2.5856139 1.750828 -0.11657693 1.6159753
61 5 -1.5855017 0.92758368 0 0
61 6 -1.7211497 1.3181645 0 0
61 8 -1.4476874 -0.75584795 0 0
71 3 -0.1295651 -0.91335984 -0.63961457 1.4293548
71 4 2.5241017 2.2916867 -0.15378036 1.3521467
71 5 -1.5855017 0.92758368 0 0
71 6 -1.7211497 1.3181645 0 0
71 8 -1.4476874 -0.75584795 0 0
81 3 -0.36630557 -0.33284107 -0.54489239 1.4472727
81 5 -1.5855017 0.92758368 0 0
81 6 -1.7211497 1.3181645 0 0
81 8 -1.4476874 -0.75584795 0 0
91 3 -0.56547902 0.24445831 -0.52591162 1.3988826
91 5 -1.5855017 0.92758368 0 0
91 6 -1.7211497 1.3181645 0 0
91 8 -1.4476874 -0.75584795 0 0
101 3 -0.78703486 0.78626504 -0.4865987 1.2699752
101 5 -1.5855017 0.92758368 0 0
101 6 -1.7211497 1.3181645 0.024631896 -0.0038218586
101 8 -1.4476874 -0.75584795 0 0
111 3 -0.95475798 1.2604385 -0.53423096 1.3331752
111 5 -1.5855017 0.92758368 0 0
111 6 -1.7014442 1.315107 0.024631896 -0.0038218586
111 8 -1.4476874 -0.75584795 0 0
121 3 -1.2144196 1.8528052 -0.66872923 1.1801111
121 5 -1.5855017 0.92758368 0 0
121 6 -1.7014442 1.315107 0 0
121 8 -1.4476874 -0.75584795 0 0
131 3 -1.4897414 2.2045274 -0.68830433 0.87930533
131 5 -1.5855017 0.92758368 0 0
131 6 -1.7014442 1.315107 0 0
131 8 -1.4476874 -0.75584795 0 0
141 5 -1.5855017 0.92758368 0 0
141 6 -1.7014442 1.315107 0 0
141 8 -1.4476874 -0.75584795 0 0
141 11 0.39605728 2.8989098 -0.15836959 -1.9318146
141 12 1.2607439 2.8275463 0.20382305 -0.53280355
141 13 0.99607551 3.7911944 -0.28068153 -0.79625884
151 5 -1.5855017 0.92758368 0 0
151 6 -1.7014442 1.315107 0 0
151 8 -1.4476874 -0.75584795 0 0
151 11 0.33270944 2.1261839 -0.068237376 -2.0237388
151 12 1.3422731 2.6144249 0.12882024 -0.61902596
151 13 0.8838029 3.4726909 -0.31009503 -0.89215317
161 5 -1.5855017 0.92758368 0 0
161 6 -1.7014442 1.315107 0 0
161 8 -1.4476874 -0.75584795 0 0
161 11 0.34146738 1.2799188 0.095629534 -2.0772131
161 12 1.3638001 2.3323255 -0.0007402247 -0.84530728
161 13 0.74799948 3.0774719 -0.18436381 -1.1666445
171 5 -1.5855017 0.92758368 0 0
171 6 -1.7014442 1.315107 0 0
171 8 -1.4476874 -0.75584795 -0.090643697 0.14071745
171 11 0.40921307 0.4644134 0.095670386 -2.0782547
171 12 1.341681 1.9381791 0.031713633 -1.0994558
171 13 0.73631184 2.5393753 -0.010026763 -1.4241121
171 14 3.9981583 -2.345655 -0.0088256794 1.5078565
171 15 3.1288617 -2.2558812 0.023406789 1.272311
171 16 3.5639945 -5.8544754 -0.34591046 1.8965023
181 5 -1.5855017 0.92758368 0 0
181 6 -1.7014442 1.315107 0 0
181 8 -1.5202023 -0.64327399 0 0
181 11 0.41800369 -0.38268497 0.11783487 -2.1061299
181 12 1.389171 1.4527609 0.068318508 -1.2800792
181 13 0.73997807 1.9381822 0.032600947 -1.507189
181 14 3.994628 -1.7425124 -0.10811423 1.3024243
181 15 3.1382244 -1.7469568 -0.0002465973 1.2505152
181 16 3.4256303 -5.0958745 -0.28067832 1.8670434
191 5 -1.5855017 0.92758368 0 0
191 6 -1.7014442 1.315107 0 0
191 8 -1.4476874 -0.75584795 0.090643697 -0.14071745
191 11 0.50348097 -1.2204905 0.14289528 -2.0849071
191 12 1.3963358 0.91411569 -0.058446823 -1.4600669
191 13 0.7623926 1.333624 0.054634998 -1.5364247
191 14 3.9116669 -1.3037155 -0.11701403 1.1334678
191 15 3.1286644 -1.255469 -0.068587026 1.234792
191 16 3.3394518 -4.3608407 -0.23394439 1.9141282
201 5 -1.5855017 0.92758368 0 0
201 6 -1.7014442 1.315107 0 0
201 8 -1.4476874 -0.75584795 -0.13979388 0.14739715
201 11 0.53231991 -2.0506106 0.095689465 -2.0784297
201 12 1.3424136 0.28470736 -0.01904681 -1.5915444
201 13 0.78368607 0.7090424 0.0021451815 -1.6294402
201 14 3.9010168 -0.83573816 -0.025344188 1.1938362
201 15 3.0833548 -0.75912316 -0.046225572 1.2312711
201 16 3.2384748 -3.5645719 -0.25259056 1.9918386
211 5 -1.5855017 0.92758368 0 0
211 6 -1.7014442 1.315107 0 0
211 8 -1.5595225 -0.63793023 -0.087620699 0.19169776
211 11 0.58003254 -2.8832343 0.090035343 -2.1793509
211 12 1.3810983 -0.35911982 -0.042319707 -1.5905838
211 13 0.76410875 0.030071855 -0.050383928 -1.7233584
211 14 3.8913916 -0.34864652 -0.11327945 1.2067592
211 15 3.0916839 -0.2704522 0.040526829 1.1692952
211 16 3.1373794 -2.7673698 -0.13971833 2.0041561
221 5 -1.5855017 0.92758368 0 0
221 6 -1.7014442 1.315107 0 0
221 8 -1.5177839 -0.60248974 0.13979388 -0.14739715
221 11 0.60434818 -3.7940913 0.22561352 -2.2938528
221 12 1.3085578 -0.98775965 -0.11742373 -1.6816713
221 13 0.74337893 -0.66964434 -0.053269676 -1.7753324
221 14 3.8103933 0.12966924 -0.11326211 1.2067561
221 15 3.1157762 0.17631296 0.018181828 1.1717831
221 16 3.1267001 -1.961247 -0.18461762 2.0116774
231 5 -1.5855017 0.92758368 -0.024580262 0.0037232973
231 6 -1.7014442 1.315107 -0.024631896 0.0038218586
231 8 -1.4476874 -0.75584795 0.087620699 -0.19169776
231 11 0.76052335 -4.7183165 0.12727856 -2.3607364
231 12 1.2871593 -1.7044569 -0.0084602839 -1.8233913
231 13 0.72149301 -1.390194 -0.061822826 -1.9274911
231 14 3.8007819 0.61675835 -0.024023771 1.2174875
231 15 3.1062294 0.66697425 0.022072455 1.2434376
231 16 2.9896853 -1.1580279 -0.33758609 2.1074035
231 17 1.4302367 -8.1973697 0.33721813 1.8869925
231 18 3.286625 -6.6962718 0.0073505986 1.8207459
241 5 -1.605166 0.93056232 -0.024580262 0.0037232973
241 6 -1.7211497 1.3181645 -0.024631896 0.0038218586
241 8 -1.4476874 -0.75584795 0 0
241 11 0.70617103 -5.6826804 -0.076104886 -2.1906319
241 12 1.3017896 -2.4464726 -0.034518073 -1.8725327
241 13 0.69392067 -2.2116372 0.0058209114 -1.9882043
241 14 3.7911742 1.1036593 -0.029133364 1.1208603
241 15 3.1334342 1.171063 0.019463076 1.1943079
241 16 2.8566313 -0.27532427 -0.32366897 1.9616861
241 17 1.565124 -7.4425727 0.29453251 1.961955
241 18 3.2895653 -5.9679735 -0.062254825 1.7772882
251 5 -1.605166 0.93056232 0 0
251 6 -1.7211497 1.3181645 0 0
251 8 -1.4476874 -0.75584795 0 0
251 11 0.69963944 -6.470822 0.048694561 -2.0772585
251 12 1.2595449 -3.2024831 -0.083819466 -1.9190867
251 13 0.72614973 -2.9807575 -0.0049923297 -1.7625778
251 14 3.7774752 1.5134466 -0.092588645 1.179845
251 15 3.1217999 1.6224206 -0.073705247 1.1358519
251 16 2.7307501 0.41132097 -0.31100161 1.7912522
251 17 1.6658627 -6.6278058 0.39094634 2.0466298
251 18 3.2368212 -5.2744413 -0.042512309 1.7250107
261 11 0.74512667 -7.3444872 0.13584994 -2.2109419
261 12 1.234734 -3.981742 -0.037385588 -1.9268459
261 13 0.6899268 -3.6216995 -0.052028443 -1.7588801
261 14 3.7171033 2.0475353 -0.090018512 1.2278713
261 15 3.07447 2.0797445 -0.030380413 1.1037174
261 16 2.60783 1.1576775 -0.33016425 1.8712662
261 17 1.877881 -5.8052689 0.34257848 2.0188637
261 18 3.2555554 -4.5879649 0.0047899587 1.7688134
271 11 0.8083194 -8.2395756 0.11231915 -2.2097148
271 12 1.2296364 -4.7439598 0.009151927 -1.9335899
271 13 0.68452698 -4.3878615 -0.014924162 -1.9414974
271 14 3.7054604 2.4957436 -0.027820831 1.1443561
271 15 3.0974955 2.5053945 0.058841379 1.0877415
271 16 2.4666187 1.9083339 -0.44680893 1.845749
271 17 1.9399255 -5.0127148 0.16037672 2.07815
271 18 3.2406531 -3.8593906 0.027066115 1.7643812
