0 1 4.3966 -0.3043 -0.72683 0.18182
0 2 4.0584 -0.7876 -0.32263 0.30978
0 3 1.5308 -0.1432 0.89 0.46401
0 4 0.267 0.2506 -1.1004 -0.45376
0 5 -1.5308 -0.2327 -0.95357 -0.22684
0 6 -0.8366 0.3401 -1.2905 -0.13676
0 7 -0.2136 0.716 1.3145 -0.053509
0 8 -0.4628 1.7184 1.068 0.16165
0 9 -0.4628 1.2619 0.90112 0.0080491
1 1 4.3239 -0.28612 -0.72683 0.18182
1 2 4.0261 -0.75662 -0.32263 0.30978
1 3 1.6198 -0.096799 0.89 0.46401
1 4 0.15696 0.20522 -1.1004 -0.45376
1 5 -1.6262 -0.25538 -0.95357 -0.22684
1 6 -0.96565 0.32642 -1.2905 -0.13676
1 7 -0.082154 0.71065 1.3145 -0.053509
1 8 -0.356 1.7346 1.068 0.16165
1 9 -0.37269 1.2628 0.90112 0.0080491
2 1 4.2512 -0.26853 -0.72683 0.17589
2 2 3.9939 -0.72649 -0.32263 0.30129
2 3 1.7088 -0.050765 0.89 0.46034
2 4 0.046927 0.16046 -1.1004 -0.44762
2 5 -1.7215 -0.27596 -0.95357 -0.20571
2 6 -1.0947 0.31415 -1.2905 -0.12274
2 7 0.049292 0.70458 1.3145 -0.060655
2 8 -0.2492 1.7498 1.068 0.15252
2 9 -0.28258 1.2635 0.90112 0.0077217
3 1 4.1785 -0.25153 -0.72683 0.16995
3 2 3.9616 -0.69721 -0.32263 0.2928
3 3 1.7978 -0.0050979 0.89 0.45667
3 4 -0.063109 0.11631 -1.1004 -0.44149
3 5 -1.8169 -0.29441 -0.95357 -0.18458
3 6 -1.2237 0.30328 -1.2905 -0.10872
3 7 0.18074 0.6978 1.3145 -0.067801
3 8 -0.1424 1.7642 1.068 0.14338
3 9 -0.19246 1.2643 0.90112 0.0073943
4 1 4.1059 -0.23513 -0.72683 0.16401
4 2 3.9293 -0.66878 -0.32263 0.28432
4 3 1.8868 0.040202 0.89 0.453
4 4 -0.17315 0.072778 -1.1004 -0.43536
4 5 -1.9122 -0.31076 -0.95357 -0.16345
4 6 -1.3528 0.29381 -1.2905 -0.094707
4 7 0.31218 0.69031 1.3145 -0.074947
4 8 -0.0356 1.7776 1.068 0.13425
4 9 -0.10235 1.265 0.90112 0.007067
5 1 4.0332 -0.21933 -0.72683 0.15807
5 2 3.8971 -0.6412 -0.32263 0.27583
5 3 1.9758 0.085136 0.89 0.44933
5 4 -0.28318 0.029855 -1.1004 -0.42922
5 5 -2.0076 -0.32499 -0.95357 -0.14232
5 6 -1.4818 0.28574 -1.2905 -0.080691
5 7 0.44363 0.6821 1.3145 -0.082093
5 8 0.0712 1.7901 1.068 0.12512
5 9 -0.012238 1.2656 0.90112 0.0067396
6 1 3.9605 -0.20411 -0.72683 0.15214
6 2 3.8648 -0.61446 -0.32263 0.26734
6 3 2.0648 0.1297 0.89 0.44567
6 4 -0.39322 -0.012454 -1.1004 -0.42309
6 5 -2.1029 -0.33711 -0.95357 -0.12119
6 6 -1.6109 0.27907 -1.2905 -0.066675
6 7 0.57508 0.67318 1.3145 -0.089239
6 8 0.178 1.8017 1.068 0.11598
6 9 0.077875 1.2663 0.90112 0.0064122
7 1 3.8878 -0.18949 -0.72683 0.1462
7 2 3.8326 -0.58858 -0.32263 0.25886
7 3 2.1538 0.1739 0.89 0.442
7 4 -0.50325 -0.05415 -1.1004 -0.41696
7 5 -2.1983 -0.34712 -0.95357 -0.10006
7 6 -1.7399 0.27381 -1.2905 -0.052659
7 7 0.70652 0.66354 1.3145 -0.096385
7 8 0.2848 1.8124 1.068 0.10685
7 9 0.16799 1.2669 0.90112 0.0060848
8 1 3.8151 -0.17547 -0.72683 0.14026
8 2 3.8003 -0.56354 -0.32263 0.25037
8 3 2.2428 0.21773 0.89 0.43833
8 4 -0.61329 -0.095232 -1.1004 -0.41083
8 5 -2.2937 -0.35501 -0.95357 -0.078935
8 6 -1.869 0.26994 -1.2905 -0.038643
8 7 0.83797 0.65318 1.3145 -0.10353
8 8 0.3916 1.8221 1.068 0.097719
8 9 0.2581 1.2675 0.90112 0.0057574
9 1 3.7424 -0.16203 -0.72683 0.13432
9 2 3.768 -0.53935 -0.32263 0.24188
9 3 2.3318 0.2612 0.89 0.43466
9 4 -0.72333 -0.1357 -1.1004 -0.40469
9 5 -2.389 -0.36079 -0.95357 -0.057805
9 6 -1.998 0.26748 -1.2905 -0.024626
9 7 0.96942 0.64212 1.3145 -0.11068
9 8 0.4984 1.831 1.068 0.088587
9 9 0.34821 1.268 0.90112 0.0054301
10 1 3.6698 -0.1492 -0.72683 0.12839
10 2 3.7358 -0.51601 -0.32263 0.23339
10 3 2.4208 0.3043 0.89 0.43099
10 4 -0.83336 -0.17556 -1.1004 -0.39856
10 5 -2.4844 -0.36446 -0.95357 -0.036675
10 6 -2.1271 0.26642 -1.2905 -0.01061
10 7 1.1009 0.63033 1.3145 -0.11782
10 8 0.6052 1.839 1.068 0.079454
10 9 0.43833 1.2685 0.90112 0.0051027
11 1 3.5971 -0.13695 -0.72683 0.12245
11 2 3.7035 -0.49352 -0.32263 0.22491
11 3 2.513 0.34858 0.92236 0.44279
11 4 -0.9434 -0.2148 -1.1004 -0.39243
11 5 -2.5797 -0.36601 -0.95357 -0.015545
11 6 -2.2561 0.26676 -1.2905 0.0034058
11 7 1.2323 0.61784 1.3145 -0.12497
11 8 0.712 1.846 1.068 0.070321
11 9 0.52844 1.269 0.90112 0.0047753
12 1 3.5244 -0.1253 -0.72683 0.11651
12 2 3.6713 -0.47188 -0.32263 0.21642
12 3 2.6053 0.39246 0.92236 0.43885
12 4 -1.0712 -0.25548 -1.2784 -0.40682
12 5 -2.6751 -0.36546 -0.95357 0.0055845
12 6 -2.3852 0.2685 -1.2905 0.017422
12 7 1.3638 0.60463 1.3145 -0.13211
12 8 0.8188 1.8521 1.068 0.061189
12 9 0.61855 1.2694 0.90112 0.0044479
13 1 3.4354 -0.11763 -0.89 0.076714
13 2 3.639 -0.45109 -0.32263 0.20793
13 3 2.6975 0.43596 0.92236 0.43491
13 4 -1.1991 -0.29616 -1.2784 -0.40682
13 5 -2.7704 -0.36278 -0.95357 0.026714
13 6 -2.5009 0.27745 -1.157 0.0895
13 7 1.4952 0.5907 1.3145 -0.13926
13 8 0.9256 1.8573 1.068 0.052056
13 9 0.70866 1.2699 0.90112 0.0041205
14 1 3.3464 -0.10996 -0.89 0.076714
14 2 3.6067 -0.43114 -0.32263 0.19945
14 3 2.7897 0.47905 0.92236 0.43097
14 4 -1.3269 -0.33685 -1.2784 -0.40682
14 5 -2.8658 -0.358 -0.95357 0.047844
14 6 -2.6166 0.2864 -1.157 0.0895
14 7 1.6228 0.5765 1.2757 -0.14198
14 8 1.0324 1.8616 1.068 0.042923
14 9 0.79878 1.2702 0.90112 0.0037932
15 1 3.2574 -0.10229 -0.89 0.076714
15 2 3.5745 -0.41205 -0.32263 0.19096
15 3 2.882 0.52176 0.92236 0.42703
15 4 -1.4547 -0.37753 -1.2784 -0.40682
15 5 -2.9677 -0.33847 -1.0195 0.19527
15 6 -2.7323 0.29535 -1.157 0.0895
15 7 1.7503 0.56163 1.2757 -0.14871
15 8 1.1259 1.8646 0.9345 0.030066
15 9 0.88889 1.2706 0.90112 0.0034658
16 1 3.1684 -0.094614 -0.89 0.076714
16 2 3.5422 -0.3938 -0.32263 0.18247
16 3 2.9742 0.56406 0.92236 0.42309
16 4 -1.5826 -0.41821 -1.2784 -0.40682
16 5 -3.0697 -0.31895 -1.0195 0.19527
16 6 -2.848 0.3043 -1.157 0.0895
16 7 1.8779 0.54609 1.2757 -0.15544
16 8 1.2193 1.8669 0.9345 0.023074
16 9 0.979 1.2709 0.90112 0.0031384
17 1 3.0794 -0.086943 -0.89 0.076714
17 2 3.4603 -0.3759 -0.8188 0.179
17 3 3.0665 0.60598 0.92236 0.41915
17 4 -1.7104 -0.45889 -1.2784 -0.40682
17 5 -3.1716 -0.29942 -1.0195 0.19527
17 6 -2.9637 0.31325 -1.157 0.0895
17 7 2.0055 0.52987 1.2757 -0.16217
17 8 1.3128 1.8685 0.9345 0.016082
17 9 1.0814 1.2622 1.0235 -0.086695
18 1 2.9904 -0.079271 -0.89 0.076714
18 2 3.3784 -0.358 -0.8188 0.179
18 3 3.1587 0.6475 0.92236 0.41521
18 4 -1.8383 -0.49957 -1.2784 -0.40682
18 5 -3.2736 -0.27989 -1.0195 0.19527
18 6 -3.0794 0.3222 -1.157 0.0895
18 7 2.133 0.51298 1.2757 -0.1689
18 8 1.4062 1.8694 0.9345 0.0090898
18 9 1.1837 1.2625 1.0235 0.0031768
19 1 2.9014 -0.0716 -0.89 0.076714
19 2 3.2966 -0.3401 -0.8188 0.179
19 3 3.2509 0.68863 0.92236 0.41127
19 4 -1.9661 -0.54025 -1.2784 -0.40682
19 5 -3.3755 -0.26036 -1.0195 0.19527
19 6 -3.1951 0.33115 -1.157 0.0895
19 7 2.2606 0.49541 1.2757 -0.17563
19 8 1.4996 1.8696 0.9345 0.0020977
19 9 1.286 1.2629 1.0235 0.0035486
20 1 2.8124 -0.063929 -0.89 0.076714
20 2 3.2147 -0.3222 -0.8188 0.179
20 3 3.3432 0.72936 0.92236 0.40733
20 4 -2.0939 -0.58094 -1.2784 -0.40682
20 5 -3.4775 -0.24084 -1.0195 0.19527
20 6 -3.3108 0.3401 -1.157 0.0895
20 7 2.3882 0.47718 1.2757 -0.18237
