2 1 6.3724 1.1814 -0.89 -0.065988
3 1 6.2834 1.1748 -0.89 -0.065988
4 1 6.1944 1.1685 -0.89 -0.063489
5 1 6.1054 1.1624 -0.89 -0.060991
5 2 6.3724 0.7876 -0.76055 0.064107
6 1 6.0164 1.1565 -0.89 -0.058492
6 2 6.2963 0.79401 -0.76055 0.064107
7 1 5.9274 1.1509 -0.89 -0.055994
7 2 6.2203 0.79946 -0.76055 0.05454
8 1 5.8384 1.1456 -0.89 -0.053495
8 2 6.1442 0.80396 -0.76055 0.044973
9 1 5.7494 1.1405 -0.89 -0.050996
9 2 6.0682 0.8075 -0.76055 0.035407
10 1 5.6604 1.1356 -0.89 -0.048498
10 2 5.9921 0.81009 -0.76055 0.02584
11 1 5.5714 1.131 -0.89 -0.045999
11 2 5.9161 0.81171 -0.76055 0.016273
12 1 5.4824 1.1267 -0.89 -0.043501
12 2 5.84 0.81238 -0.76055 0.0067058
13 1 5.3934 1.1226 -0.89 -0.041002
13 2 5.764 0.8121 -0.76055 -0.0028611
14 1 5.3044 1.1187 -0.89 -0.038504
14 2 5.6879 0.81086 -0.76055 -0.012428
15 1 5.2154 1.1151 -0.89 -0.036005
15 2 5.6119 0.80866 -0.76055 -0.021995
16 1 5.1264 1.1118 -0.89 -0.033506
16 2 5.5358 0.8055 -0.76055 -0.031562
17 1 5.0374 1.1087 -0.89 -0.031008
17 2 5.4427 0.79173 -0.93108 -0.13769
18 1 4.9484 1.1058 -0.89 -0.028509
18 2 5.3496 0.77796 -0.93108 -0.13769
19 1 4.8594 1.1032 -0.89 -0.026011
19 2 5.2565 0.76419 -0.93108 -0.13769
20 1 4.7704 1.1008 -0.89 -0.023512
20 2 5.1634 0.75042 -0.93108 -0.13769
21 1 4.6761 1.1013 -0.9434 0.004475
21 2 5.0703 0.73665 -0.93108 -0.13769
22 1 4.5817 1.1017 -0.9434 0.004475
22 2 4.9772 0.72288 -0.93108 -0.13769
23 1 4.4874 1.1022 -0.9434 0.004475
23 2 4.884 0.70912 -0.93108 -0.13769
24 1 4.393 1.1026 -0.9434 0.004475
24 2 4.7909 0.69535 -0.93108 -0.13769
